gene_name	num_isoforms
rab44	1
rab5c	9
rab5if	7
rab7b	5
rabgap1l	23
rabggta	21
rabl2a	19
rabl3	9
rabl6	11
rac2	8
racgap1	28
rad18	10
rad21l1	5
rad51ap1	14
rad51ap2	1
rad51b	24
rad51d	23
rad52	19
rad54b	8
rad9a	11
rad9b	9
radil	7
radx	6
rae1	9
rai1	6
rai14	28
rai2	6
ralbp1	6
ralgapa1	20
ralgapb	9
ralgps1	14
ralyl	11
ramp2	6
ranbp10	8
ranbp2	19
ranbp3	30
ranbp3l	4
ranbp6	3
ranbp9	2
rap1gap	12
rap1gap2	10
rapgef1	8
rapgef2	16
rapgef5	12
rapgef6	16
raph1	13
rara	10
rarres1	5
rars2	58
rasa1	6
rasa2	6
rasa3	2
rasal2	8
rasal3	7
rasef	2
rasgef1a	5
rasgef1b	13
rasgrf1	9
rasgrf2	6
rasgrp1	25
rasip1	4
rasl11b	3
rassf10	1
rassf3	5
rassf6	5
rassf7	8
raver1	7
raver2	3
rbbp7	12
rbbp8	16
rbbp8nl	1
rbck1	20
rbfa	5
rbfox2	20
rbl1	4
rbl2	9
rbm12	6
rbm12b	6
rbm14	9
rbm15	9
rbm15b	1
rbm19	7
rbm20	5
rbm23	33
rbm27	2
rbm28	8
rbm33	10
rbm34	10
rbm44	5
rbm47	15
rbm48	3
rbm6	20
rbmx2	4
rbmxl2	1
rbpms2	2
rbsn	9
rc3h2	10
rcbtb2	7
rcc1	14
rcc2	3
rccd1	10
rchy1	13
rcn1	7
rcn2	6
rcor1	4
rcsd1	6
rd3l	2
rdh12	4
rdh13	23
rdh14	2
rdh8	4
rec114	2
rec8	13
recql	8
recql4	11
recql5	19
reeld1	4
reep1	22
reep4	7
reep6	4
rel	8
rela	26
relb	7
ren	2
renbp	10
repin1	19
rere	22
resf1	8
rest	12
retnlb	2
retreg1	24
rev1	16
rev3l	12
rexo1	8
rexo4	6
rexo5	19
rfc1	16
rfc5	9
rfesd	8
rflna	5
rfng	12
rfpl4a	1
rfpl4b	1
rftn1	12
rfwd3	12
rfx1	7
rfx5	21
rfx6	3
rfx7	6
rfx8	6
rfxap	2
rgcc	2
rgma	13
rgmb	7
rgpd8	7
rgr	18
rgs12	26
rgs14	13
rgs20	10
rgs22	17
rgs3	31
rgs4	10
rgs6	20
rgs7	55
rgs9	12
rgsl1	22
rhag	6
rhbdd1	15
rhbdf1	11
rhbdf2	20
rhbdl1	4
rhbdl2	3
rhbg	9
rhce	10
rhcg	7
rhd	11
rhno1	10
rhobtb1	6
rhoc	19
rhog	4
rhoj	4
rhoq	8
rhou	1
rhpn1	4
ribc1	5
ric1	7
ric3	13
ric8a	17
rictor	11
rif1	12
riiad1	6
rilp	4
rimbp2	16
rimbp3	1
rimbp3b	1
rimbp3c	1
rimklb	13
rims1	21
rims2	31
rims4	2
rin2	13
rin3	12
rinl	10
riok1	5
riox1	1
ripk1	19
ripk2	4
ripk3	7
ripk4	2
ripor1	23
ripor2	17
ripply1	2
ripply2	3
ripply3	3
rit1	10
rit2	5
rita1	4
rlim	2
rln3	2
rmdn1	19
rmdn2	12
rmdn3	11
rmi1	2
rmi2	7
rnase10	2
rnase11	10
rnase13	1
rnase4	3
rnase6	1
rnase7	2
rnase9	11
rnaseh2a	6
rnaseh2b	58
rnaseh2c	13
rnasek	10
rnasel	2
rnaset2	22
rnf10	25
rnf111	12
rnf115	2
rnf126	7
rnf130	8
rnf135	6
rnf139	3
rnf144a	7
rnf145	11
rnf149	6
rnf150	6
rnf152	5
rnf168	2
rnf169	2
rnf17	5
rnf175	9
rnf183	7
rnf186	1
rnf187	2
rnf19a	15
rnf19b	3
rnf207	9
rnf208	2
rnf212b	10
rnf213	20
rnf216	9
rnf217	11
rnf223	1
rnf224	1
rnf225	1
rnf227	3
rnf31	36
rnf39	2
rnf40	12
rnf6	7
rnft1	9
rnh1	24
rnmt	10
rnpep	14
robo3	21
robo4	10
rock1	7
rock2	12
ror1	3
rora	14
ros1	3
rp1	8
rp1l1	2
rpa1	7
rpa2	5
rpa4	1
rpain	17
rpap2	3
rpgr	19
rpgrip1	13
rph3al	22
rpl10l	1
rpl14	9
rpl19	13
rpl23a	9
rpl28	11
rpl29	10
rpl35	6
rpl36a	10
rpl7l1	10
rpl9	15
rplp0	27
rplp1	5
rpn2	9
rpp21	9
rpp30	10
rprd1b	9
rps10	9
rps16	8
rps17	9
rps19bp1	6
rps2	17
rps21	5
rps27l	8
rps29	8
rps3	20
rps6ka2	14
rps6ka5	8
rps6ka6	6
rps6kc1	9
rps6kl1	16
rps8	8
rptn	1
rptor	13
rpusd2	3
rragc	4
rrbp1	10
rreb1	9
rrm2	17
rrn3	6
rrp1	7
rrp15	2
rrp1b	2
rrp36	3
rrp8	5
rsad1	8
rsad2	9
rsbn1l	6
rsc1a1	1
rsf1	12
rskr	13
rsl1d1	12
rsl24d1	12
rsph1	3
rsph10b	10
rsph10b2	11
rsph14	5
rsph3	3
rsph4a	3
rsph6a	3
rsph9	2
rspo1	4
rspo3	3
rsrc1	29
rsrp1	22
rtf2	9
rtl1	1
rtl10	5
rtl3	1
rtl4	3
rtl5	2
rtl9	3
rtn2	14
rtn3	14
rtn4	14
rtn4rl2	3
rtp3	2
rtp4	1
rtp5	2
rttn	25
rubcnl	22
rufy2	13
rufy4	11
rundc1	3
runx1t1	46
runx2	12
rusc1	17
rusc2	3
rusf1	10
ruvbl1	8
rwdd2b	7
rxfp1	11
rxfp2	2
rxfp3	1
rxfp4	1
rxra	5
ryk	8
ryr1	14
ryr3	34
s100a1	5
s100a12	1
s100a13	11
s100a6	5
s100a7	2
s100a7a	3
s100a8	3
s100a9	1
s100p	2
s100pbp	16
s100z	3
s1pr1	6
s1pr2	1
s1pr3	5
s1pr4	2
s1pr5	3
saal1	15
sacs	23
safb	14
safb2	13
sag	16
sall1	7
sall2	7
sall3	5
samd1	3
samd11	15
samd12	10
samd14	10
samd15	2
samd3	15
samd5	2
samd8	6
samd9l	9
samhd1	30
sap130	6
sap18	8
sap25	4
sapcd1	3
sapcd2	1
saraf	14
sarm1	8
sarnp	6
sars1	6
sars2	14
satb1	23
saxo1	5
saysd1	5
sbf1	67
sbf2	47
sbk1	2
sbno1	3
sbno2	10
sbsn	3
sbspon	2
scaf1	4
scaf11	15
scaf8	6
scamp3	21
scamp5	18
scand1	3
scaper	23
scara3	2
scara5	4
scarb1	22
scarf2	3
scart1	6
sccpdh	1
scel	5
scgb1a1	2
scgb1c2	1
scgb3a1	2
scgn	2
scimp	4
scly	21
scml2	5
scn10a	3
scn11a	14
scn1a	30
scn1b	10
scn2a	20
scn3a	12
scn4a	3
scn4b	6
scn5a	15
scn7a	6
scn9a	13
scnn1a	23
scnn1b	9
scnn1g	1
scoc	9
scp2	16
scp2d1	1
scrib	10
scrn2	13
scrt1	1
sctr	5
scube1	7
scube2	14
scx	1
scygr2	1
scygr4	1
scygr6	1
scygr8	1
sdad1	10
sdc1	6
sdc3	4
sdc4	1
sdcbp2	6
sdccag8	11
sde2	1
sdk2	5
sdr16c5	3
sebox	1
sec11a	10
sec13	19
sec16a	15
sec16b	8
sec23ip	8
sec24a	3
sec24b	3
secisbp2	9
sectm1	8
seh1l	10
sel1l2	12
sel1l3	13
sele	7
selenbp1	19
selenoh	6
selenok	4
selenon	4
selenoo	2
selenop	15
selenov	3
selp	7
selplg	3
sema3c	9
sema4b	20
sema4f	13
sema5a	5
sema5b	14
sema6a	15
sema6b	5
sema6c	8
senp1	10
senp2	13
senp6	12
senp7	8
sepsecs	14
septin1	11
septin11	16
septin12	8
septin2	45
septin3	7
septin4	33
serac1	18
sergef	23
serhl2	10
serinc3	4
serp1	8
serpina1	20
serpina10	4
serpina11	2
serpina3	9
serpina4	3
serpina5	12
serpina6	3
serpina9	10
serpinb12	3
serpinb2	6
serpind1	2
serpine2	10
serpine3	5
serping1	22
serpini1	7
sertad1	1
sertad2	3
sertad4	4
sesn1	7
set	14
setbp1	8
setd1a	6
setd1b	3
setd2	26
setd6	13
setdb1	20
setmar	8
setx	5
sez6l	10
sf1	24
sf3a1	10
sf3a2	7
sf3a3	8
sf3b3	15
sfi1	29
sfpq	11
sfr1	3
sfrp1	2
sfrp4	3
sfrp5	1
sfswap	11
sfta2	3
sftpa1	5
sftpa2	5
sftpb	7
sftpc	13
sftpd	4
sfxn4	8
sgca	15
sgf29	7
sgip1	52
sgk2	14
sgms1	11
sgo1	13
sgo2	6
sgpp1	1
sgpp2	1
sgsm3	13
sgta	18
sh2b2	3
sh2b3	3
sh2d1b	2
sh2d2a	6
sh2d3a	8
sh2d3c	13
sh2d4a	6
sh2d6	10
sh2d7	2
sh3bgr	10
sh3bp1	10
sh3bp2	31
sh3d19	14
sh3d21	10
sh3gl3	6
sh3pxd2b	5
sh3rf1	5
sh3rf3	1
sh3tc1	28
sh3tc2	21
sh3yl1	29
shank1	7
shank3	11
sharpin	10
shbg	21
shc3	2
shcbp1l	5
she	3
shh	5
shisa2	1
shisa5	19
shisa6	4
shisa7	2
shisa8	2
shld2	3
shmt1	9
shoc1	11
shoc2	20
shox2	5
shprh	10
shq1	8
shroom1	8
shroom2	4
shroom3	13
shroom4	5
siae	6
siah1	8
sidt1	12
sidt2	19
siglec1	3
siglecl1	8
sik2	2
sik3	13
sike1	10
sim1	4
sim2	5
simc1	11
sin3a	21
sin3b	12
sipa1	10
sipa1l2	11
sipa1l3	12
sirpb2	8
sirt1	6
sirt2	18
sirt3	16
sirt5	24
sirt6	15
sit1	3
six4	3
ska3	7
ski	5
skida1	4
skiv2l	NA
skor2	3
slain1	18
slain2	5
slamf1	3
slamf6	3
slamf9	4
slbp	6
slc10a1	1
slc10a2	1
slc10a3	6
slc10a4	2
slc10a7	11
slc11a2	33
slc12a2	8
slc12a4	19
slc12a8	16
slc13a2	6
slc13a3	11
slc15a1	2
slc15a3	14
slc15a4	8
slc15a5	1
slc16a1	9
slc16a10	5
slc16a12	2
slc16a14	5
slc16a3	19
slc16a4	10
slc16a5	10
slc16a6	4
slc16a7	16
slc16a8	4
slc17a1	4
slc17a3	10
slc17a5	2
slc17a8	4
slc18a3	1
slc19a1	14
slc19a3	15
slc1a3	60
slc1a5	7
slc1a6	11
slc1a7	7
slc20a1	9
slc20a2	16
slc22a1	7
slc22a10	7
slc22a11	8
slc22a12	5
slc22a13	3
slc22a14	4
slc22a16	8
slc22a2	6
slc22a23	12
slc22a24	3
slc22a25	4
slc22a31	7
slc22a4	3
slc22a5	22
slc22a6	6
slc22a7	9
slc22a8	10
slc23a1	7
slc23a3	10
slc24a1	12
slc24a3	1
slc24a5	4
slc25a12	10
slc25a16	7
slc25a25	12
slc25a29	20
slc25a3	16
slc25a31	1
slc25a4	2
slc25a41	3
slc25a44	6
slc25a47	2
slc25a48	13
slc25a52	2
slc26a1	5
slc26a10	NA
slc26a11	17
slc26a3	5
slc26a5	14
slc26a6	22
slc26a7	10
slc26a8	8
slc26a9	6
slc27a3	13
slc27a6	4
slc28a1	4
slc28a2	4
slc29a1	24
slc29a3	14
slc29a4	6
slc2a1	15
slc2a10	3
slc2a11	23
slc2a13	4
slc2a14	21
slc2a2	5
slc2a3	15
slc2a4rg	8
slc2a5	10
slc2a7	1
slc2a9	13
slc30a1	1
slc30a10	5
slc30a2	3
slc30a4	2
slc30a5	8
slc30a6	9
slc31a1	2
slc34a2	7
slc35a2	18
slc35a3	24
slc35b4	4
slc35c1	4
slc35e1	11
slc35e2b	5
slc35f1	2
slc35f3	2
slc35f4	8
slc35g1	6
slc36a1	10
slc36a2	6
slc36a3	3
slc37a1	9
slc37a2	6
slc38a1	11
slc38a10	11
slc38a11	11
slc38a2	14
slc38a3	9
slc38a6	21
slc39a10	9
slc39a11	17
slc39a5	11
slc39a7	17
slc39a8	22
slc3a1	10
slc3a2	41
slc41a3	22
slc43a2	12
slc43a3	26
slc44a4	9
slc45a1	4
slc45a3	2
slc45a4	6
slc47a1	14
slc47a2	10
slc49a3	9
slc4a1	4
slc4a11	12
slc4a1ap	10
slc4a2	20
slc4a3	9
slc4a5	14
slc4a7	17
slc4a9	6
slc51b	1
slc52a2	27
slc52a3	9
slc5a10	6
slc5a11	11
slc5a5	2
slc5a9	10
slc66a2	14
slc66a3	10
slc6a11	3
slc6a14	2
slc6a16	7
slc6a18	2
slc6a3	6
slc6a5	3
slc6a6	12
slc6a7	3
slc6a8	11
slc6a9	12
slc7a10	5
slc7a11	2
slc7a2	6
slc7a3	2
slc7a5	4
slc7a6os	5
slc7a7	24
slc7a8	13
slc9a1	6
slc9a2	3
slc9a3	4
slc9a3r1	NA
slc9a4	2
slc9a5	9
slc9a6	22
slc9a7	5
slc9a8	4
slc9b1	11
slc9c1	5
slc9c2	5
slco1b1	1
slco1b3	5
slco1c1	9
slco2a1	8
slco2b1	19
slco4a1	9
slco4c1	1
slco6a1	9
slf2	6
slfn11	14
slfn14	2
slfnl1	10
slirp	12
slit1	7
slitrk3	3
slk	4
sln	3
slpi	1
slurp1	1
slx1a	6
slx1b	5
slx4	5
slx4ip	2
smad7	8
smad9	5
smap1	6
smap2	6
smarca2	72
smarca4	55
smarca5	3
smarcc2	15
smarcd3	15
smc1b	2
smc4	27
smc6	10
smco1	2
smco2	6
smcp	1
smdt1	3
smg1	16
smg5	5
smg6	20
smg7	16
smg8	6
smim1	4
smim10l1	1
smim17	2
smim20	4
smim22	11
smim23	3
smim24	4
smim28	1
smim32	1
smim34a	NA
smim34b	NA
smim38	4
smim4	NA
smim40	1
smim41	1
smim5	3
smim7	21
smlr1	1
smn1	11
smn2	15
smo	5
smoc2	5
smpd2	3
smpd3	12
smpd4	27
smpdl3b	6
smtn	24
smtnl1	1
smtnl2	4
smurf1	4
smyd4	7
snap47	30
snapc2	7
snapc4	7
snca	17
sncaip	19
sncg	4
sned1	11
snrk	8
snrnp27	5
snrnp48	3
snrnp70	10
snrpb2	3
snrpc	4
snrpg	9
sntb1	6
sntg2	12
snupn	11
snw1	7
snx1	14
snx12	7
snx15	7
snx18	3
snx24	12
snx25	8
snx27	18
snx7	5
snx9	23
soat1	4
soat2	3
sobp	4
socs1	2
socs3	2
socs4	4
socs7	5
sod1	4
sod2	15
sod3	3
sohlh1	4
sorbs1	23
sorbs3	22
sorcs1	7
sorcs2	3
sord	12
sorl1	13
sort1	10
sos1	20
sos2	6
sostdc1	2
sowaha	1
sowahb	1
sowahc	1
sowahd	1
sox11	1
sox13	10
sox15	3
sox18	1
sox2	1
sox3	1
sox30	3
sox4	1
sox8	6
sox9	1
sp2	5
sp3	11
sp6	2
spa17	4
spaca1	3
spaca3	5
spaca4	1
spaca6	15
spaca9	3
spag1	7
spag17	13
spag4	8
spag5	16
spag6	9
spag9	21
spam1	7
sparc	9
sparcl1	10
spata1	10
spata13	13
spata16	2
spata17	5
spata18	10
spata19	2
spata20	27
spata21	6
spata22	14
spata24	7
spata2l	3
spata3	10
spata32	3
spata33	10
spata4	3
spata45	1
spata46	2
spata48	NA
spata5	NA
spata5l1	NA
spata6l	16
spatc1	2
spats1	5
spats2l	27
spcs1	5
spdya	7
spdyc	1
specc1	51
spef1	3
spef2	16
speg	22
spegnb	2
spem3	2
spen	7
sphk1	10
sphk2	13
sphkap	3
spib	8
spice1	7
spidr	28
spink1	3
spink14	2
spink4	2
spink5	10
spink8	1
spink9	2
spint1	11
spint4	1
spire1	13
spire2	10
spn	6
spns1	12
spns2	8
spns3	9
spock1	10
spock3	26
spout1	5
spp1	26
sppl2b	14
sppl2c	1
spred3	8
sprr1a	2
sprr1b	1
sprr2a	1
sprr2d	4
sprr2e	2
sprr2f	1
sprr3	4
sprr4	1
sprr5	1
sprtn	6
spsb2	5
spsb3	12
spta1	9
sptb	7
sptbn2	18
sptlc2	10
sptlc3	6
spty2d1	3
spz1	2
sra1	6
srarp	1
srbd1	5
src	14
srcap	5
srcin1	9
srebf1	24
srebf2	9
srek1ip1	5
srf	1
srfbp1	2
srgap1	8
srgap2b	7
srgap2c	5
srgap3	12
srgn	3
srm	6
srms	1
srpk1	13
srpk2	15
srrd	3
srrm1	26
srrm2	26
srrm3	5
srrm4	7
srrm5	2
srsf11	18
srsf12	7
srsf2	11
srsf4	8
srsf7	12
ss18l1	5
ssb	12
ssbp4	15
ssc4d	2
ssc5d	5
ssh1	9
ssh3	11
ssr3	9
sstr3	2
st13	6
st14	4
st3gal3	85
st3gal4	26
st3gal5	69
st3gal6	27
st6gal2	5
st6galnac1	11
st6galnac2	9
st6galnac5	5
st6galnac6	14
st7	28
st7l	28
st8sia5	9
st8sia6	3
stab2	6
stag3	18
stam	5
stam2	6
stambpl1	6
stap1	2
stap2	10
stard13	9
stard3	29
stard5	6
stard6	6
stard7	6
stard8	5
stat1	41
stat2	42
stat3	51
stat5a	15
stat6	29
stau1	9
steap4	3
stil	14
sting1	22
stip1	12
stk11	15
stk11ip	14
stk16	13
stk17a	4
stk24	8
stk26	5
stk31	13
stk32c	6
stk33	18
stk35	2
stk36	16
stk39	4
stkld1	5
stmn1	9
stmn2	3
stmn4	7
stmnd1	3
ston2	9
stox1	5
stpg1	12
stpg2	3
stpg3	7
stpg4	6
stra6	22
stra8	3
strbp	10
strip1	9
strn	2
strn3	8
strn4	24
sts	6
stx3	8
stx8	12
stxbp3	7
stxbp4	8
styxl1	11
suclg2	4
suco	9
sugct	9
sugp1	15
sugp2	15
sult1a3	10
sult1a4	5
sult1c2	9
sult1c4	3
sult1e1	2
sult2a1	1
sult2b1	4
sumf1	8
sumf2	23
sun2	19
sun3	9
sun5	4
supt3h	6
surf6	2
susd2	2
susd4	17
susd5	2
suv39h1	4
suz12	4
sv2a	2
sv2b	6
svep1	4
svil	16
swsap1	2
syap1	2
sybu	38
syce2	3
sycn	1
sycp1	10
sycp2	9
sycp2l	6
syde1	5
syde2	3
syf2	4
syk	5
sympk	19
syn2	6
sync	4
syne3	6
syne4	7
syngap1	30
syngr1	7
syngr2	9
syngr3	5
syngr4	4
synj1	14
synj2	9
synm	4
synpo2	7
synpo2l	3
syp	11
sypl1	10
sypl2	2
syt1	36
syt10	3
syt14	10
syt15	6
syt16	6
syt3	6
syt5	11
syt7	10
sytl3	4
sytl5	2
szt2	19
taar6	1
taar8	1
taar9	1
tab2	10
tacc1	29
tacc3	17
taco1	4
tacr3	1
tada2b	5
taf1	28
taf15	18
taf1c	23
taf1d	22
taf2	43
taf3	8
taf4b	3
taf5	10
taf5l	4
taf6	71
taf7l	3
taf9b	2
tagap	5
tal1	6
tamalin	8
tamm41	12
tanc1	5
tanc2	11
tango2	26
tango6	10
taok3	19
tap2	9
tapbp	26
tapbpl	8
tapt1	17
tarbp1	9
tarm1	2
tars1	16
tars2	13
tars3	7
tas1r2	1
tas1r3	1
tas2r10	1
tas2r3	1
tas2r38	1
tas2r39	1
tas2r4	1
tas2r40	1
tas2r41	1
tas2r42	1
tas2r60	1
tasor	11
tasor2	22
tatdn1	21
tatdn2	4
tatdn3	17
taz	NA
tbata	10
tbc1d1	20
tbc1d12	3
tbc1d14	9
tbc1d16	9
tbc1d2	6
tbc1d21	3
tbc1d22a	11
tbc1d25	5
tbc1d32	9
tbc1d4	8
tbc1d5	31
tbcc	1
tbcd	58
tbce	57
tbck	19
tbkbp1	3
tbl1x	14
tbl1y	4
tbl2	21
tbp	7
tbpl2	2
tbrg1	10
tbx1	8
tbx10	1
tbx2	4
tbx22	5
tbxa2r	4
tc2n	7
tcaf2	8
tceanc	10
tcerg1l	2
tcf15	1
tcf19	15
tcf20	7
tcf23	2
tcf24	2
tcf3	21
tcf7l1	4
tcf7l2	31
tcfl5	2
tchhl1	1
tcirg1	22
tcl1a	9
tcl1b	3
tcn1	5
tcn2	18
tcof1	20
tcp11	29
tcte1	2
tctn1	47
tctn2	8
tctn3	19
tdp2	5
tdrd1	4
tdrd10	5
tdrd15	2
tdrd5	4
tdrd6	3
tdrd9	7
tdrkh	14
tdrp	3
tead3	3
tecpr1	17
tecrl	6
tecta	6
tectb	4
tedc1	19
tedc2	13
tekt4	2
telo2	8
ten1	5
tenm3	6
tenm4	11
tent4a	7
tent4b	4
tent5a	5
tepp	NA
tepsin	13
terf1	16
terf2	12
tert	7
tesmin	9
tespa1	14
tet2	9
tet3	5
tex10	4
tex11	4
tex13b	1
tex13c	3
tex13d	2
tex14	6
tex15	4
tex2	9
tex22	2
tex28	4
tex29	2
tex33	NA
tex35	7
tex36	3
tex38	4
tex43	NA
tex44	1
tex45	NA
tex48	2
tex50	1
tex51	13
tex52	1
tex54	1
tex55	5
tex9	10
tfam	4
tfap2e	5
tfb1m	9
tfb2m	1
tfe3	5
tfeb	19
tfec	9
tff1	1
tff2	3
tff3	3
tfpi	12
tfr2	13
tfrc	38
tg	20
tgds	3
tgfa	9
tgfb1i1	17
tgfbr2	10
tgfbr3l	5
tgif2lx	2
tgif2ly	2
tgm1	9
tgm3	2
tgm7	2
tgs1	3
th	11
thada	19
thap2	4
thap3	8
thap4	5
thap8	4
theg	NA
thegl	NA
them4	5
themis	6
themis2	11
thoc2	20
thsd1	3
thsd4	7
thsd7a	4
thtpa	8
thumpd2	9
thumpd3	10
thy1	10
thyn1	8
tiaf1	NA
tiam1	8
tiam2	20
ticam1	1
ticam2	2
ticrr	3
tifa	3
tifab	1
tigar	4
tigd5	1
tigit	7
timd4	3
timeless	5
timm10b	5
timm17b	10
timm50	19
timmdc1	9
timp1	5
tincr	5
tinf2	33
tipin	6
tirap	16
tjap1	15
tjp2	31
tjp3	9
tk1	6
tk2	55
tktl2	1
tlcd2	1
tlcd3a	7
tle4	29
tle5	12
tle6	10
tle7	1
tlk2	32
tll1	6
tll2	3
tln1	9
tln2	11
tlr1	10
tlr10	8
tlr4	4
tlr5	8
tlr7	2
tlr8	2
tlr9	1
tm2d3	16
tm4sf20	2
tm4sf5	2
tm6sf2	5
tm7sf3	19
tm9sf3	7
tma16	9
tmbim1	23
tmbim4	12
tmbim6	28
tmc1	17
tmc2	3
tmc3	3
tmc4	10
tmc5	11
tmc6	32
tmc7	5
tmc8	16
tmco1	8
tmco3	11
tmco5a	8
tmdd1	1
tmed4	5
tmed9	6
tmem108	11
tmem120a	15
tmem120b	7
tmem121	2
tmem121b	2
tmem123	8
tmem126a	6
tmem128	2
tmem129	5
tmem130	8
tmem131	9
tmem131l	8
tmem132a	14
tmem132b	6
tmem132c	1
tmem132d	2
tmem141	6
tmem143	13
tmem144	17
tmem145	7
tmem14a	1
tmem151b	2
tmem154	6
tmem156	5
tmem158	1
tmem159	NA
tmem161a	15
tmem163	3
tmem167b	4
tmem176a	11
tmem176b	5
tmem182	11
tmem183a	5
tmem184c	4
tmem190	1
tmem191b	6
tmem191c	14
tmem200a	4
tmem200b	2
tmem200c	2
tmem202	4
tmem210	4
tmem214	13
tmem216	8
tmem217	12
tmem218	18
tmem219	8
tmem221	2
tmem225	2
tmem229a	1
tmem231	22
tmem232	13
tmem234	12
tmem235	6
tmem238	1
tmem239	2
tmem243	8
tmem245	5
tmem249	7
tmem25	30
tmem252	1
tmem255a	6
tmem255b	6
tmem259	12
tmem26	5
tmem260	16
tmem265	1
tmem266	5
tmem269	4
tmem270	2
tmem271	1
tmem273	9
tmem275	2
tmem30a	9
tmem35b	1
tmem37	4
tmem38a	3
tmem40	8
tmem44	14
tmem52	6
tmem54	6
tmem59	9
tmem59l	5
tmem60	1
tmem61	6
tmem64	7
tmem65	7
tmem67	47
tmem69	2
tmem70	7
tmem71	12
tmem74	2
tmem79	7
tmem80	7
tmem81	1
tmem82	2
tmem8b	9
tmem91	14
tmem92	3
tmem95	3
tmigd1	2
tmigd2	4
tmigd3	6
tmpo	14
tmprss11a	6
tmprss11d	8
tmprss12	2
tmprss13	7
tmprss15	3
tmprss4	21
tmprss5	13
tmprss7	5
tmprss9	6
tmtc1	9
tmub1	8
tmx3	14
tmx4	4
tnc	15
tnf	2
tnfaip2	11
tnfaip8	7
tnfrsf11a	4
tnfrsf13b	7
tnfrsf14	16
tnfrsf17	3
tnfrsf19	5
tnfrsf1a	18
tnfrsf1b	4
tnfrsf21	1
tnfrsf25	21
tnfrsf4	14
tnfrsf8	5
tnfrsf9	4
tnfsf10	6
tnfsf11	2
tnfsf12	20
tnfsf13b	6
tnfsf15	2
tnfsf18	1
tnfsf4	10
tnfsf9	1
tnip1	20
tnip3	7
tnk1	9
tnk2	31
tnks1bp1	7
tnn	2
tnni3	16
tnni3k	8
tnnt1	16
tnnt3	19
tnp2	2
tnpo3	5
tnr	6
tnrc18	10
tnrc6b	8
tnrc6c	11
tns1	24
tns2	20
tns3	15
tns4	4
tnxb	9
togaram1	10
togaram2	7
tollip	13
tom1l1	23
tomm40	7
tomm6	2
tomm7	6
tomm70	3
tonsl	2
top1	6
top2a	5
top3a	19
topaz1	1
topbp1	10
topors	2
tor1aip1	12
tor1aip2	6
tor4a	1
tp53	33
tp53bp1	17
tp53inp2	4
tp53rk	2
tp53tg3	8
tp53tg3b	5
tp53tg3c	7
tp53tg3d	7
tp53tg3e	2
tp53tg3f	2
tp53tg5	4
tp73	15
tpbg	3
tpbgl	1
tpcn2	8
tpd52	29
tpd52l3	3
tpgs2	21
tpi1	10
tpm2	10
tppp	1
tpr	9
tpra1	12
tprn	4
tpte	5
tpte2	11
tpx2	2
trabd2b	2
traf1	3
traf2	9
traf3ip1	5
traf3ip3	16
trafd1	9
traj11	1
traj13	1
traj16	1
traj19	1
traj23	1
traj24	1
traj25	1
traj26	1
traj28	1
traj29	1
traj30	1
traj31	1
traj32	1
traj4	1
traj43	1
traj44	1
traj45	1
traj47	1
traj48	1
traj5	1
traj50	1
traj52	1
traj54	1
traj57	1
traj58	1
traj61	1
tram1l1	1
trank1	7
trappc12	23
trappc5	4
trappc6a	5
trappc8	13
trav1-2	1
trbj1-2	1
trbv24-1	1
trdj2	1
trdn	12
trdv2	1
treh	5
trem1	8
treml2	1
trerf1	8
trex1	6
tril	1
trim10	2
trim14	6
trim15	4
trim17	8
trim21	2
trim24	6
trim25	12
trim26	8
trim27	7
trim28	15
trim32	3
trim37	14
trim38	1
trim39	11
trim4	5
trim40	4
trim44	2
trim45	5
trim47	7
trim56	4
trim58	1
trim6	12
trim65	7
trim66	13
trim67	3
trim69	15
trim7	7
trim71	1
trim75p	NA
trim9	7
trio	27
triobp	11
trip10	13
trip11	5
trir	5
trit1	16
trmo	7
trmt1	23
trmt10c	2
trmt12	3
trmt2a	18
trmt44	9
trmt5	3
trmt61b	5
trmt9b	9
trnp1	2
troap	16
trpa1	6
trpc3	5
trpc5	1
trpc5os	3
trpc6	7
trpm2	7
trpm4	14
trpm5	4
trps1	12
trpv1	10
trpv2	9
trpv5	3
trub2	3
tsacc	8
tsbp1	8
tsc1	59
tsc2	70
tsc22d1	12
tsc22d2	7
tsen15	20
tsen2	57
tsen34	9
tsen54	20
tsg101	12
tsga10	19
tsga10ip	5
tshz1	5
tsks	3
tslp	3
tsnare1	9
tsnaxip1	16
tspan1	9
tspan10	6
tspan17	9
tspan31	14
tspan32	17
tspan7	8
tspan8	7
tspan9	9
tspo	6
tspo2	3
tspoap1	11
tspyl1	2
tspyl2	6
tspyl4	1
tspyl5	1
tsr1	5
tsr3	2
tssc4	10
tssk2	1
tst	4
tstd1	7
tstd2	6
tstd3	8
ttbk1	3
ttbk2	7
ttc13	9
ttc14	11
ttc16	3
ttc21a	19
ttc21b	35
ttc27	7
ttc28	8
ttc29	8
ttc3	26
ttc31	13
ttc34	2
ttc36	3
ttc37	NA
ttc38	7
ttc39a	21
ttc39b	9
ttc6	9
ttc7a	22
ttc7b	15
ttc8	13
ttc9	1
ttf1	3
ttf2	7
ttk	11
ttll10	8
ttll11	9
ttll12	4
ttll13p	NA
ttll3	36
ttll4	21
ttll6	9
ttll8	2
ttll9	11
ttyh1	17
